age,weight,steps,calories,activity_level,heart_rate
56,95,17857,2430,2,105.23253439587396
59,80,10149,3163,3,115.00012920761637
57,92,9194,2479,3,123.26748999073278
35,56,12582,2878,3,120.94529595032641
59,89,2919,3528,3,105.36857942942652
40,71,5654,2740,1,71.278014825054
34,67,3122,3976,1,75.44350920319339
30,72,9969,2724,3,126.00849951351606
32,77,15710,2551,3,133.29378130310542
31,77,12859,1961,1,91.83573498335919
34,56,7149,3680,2,98.97253579576015
50,58,8820,3219,3,118.57160935082604
45,99,254,2113,2,97.40526409889907
47,87,9470,1763,1,85.74560182673083
50,84,9320,3480,3,110.73226766368217
29,84,14626,3513,2,101.8073151756947
18,95,11395,2856,3,136.1784264515232
37,58,3384,3741,3,104.44141369885295
52,93,18636,3287,3,131.6482292445428
49,73,17492,2678,2,111.44500324272582
23,90,16330,1836,2,107.32963853088538
37,50,1925,2471,3,116.23036733630812
25,52,7170,3619,1,81.1035760354251
43,60,12388,3828,1,73.77543454192615
48,98,13340,3830,2,107.70980635190459
19,79,4174,2020,2,98.01203329757595
33,89,11666,1574,2,101.00839251815786
36,52,3899,3434,3,115.09132604881242
22,73,10488,1977,3,131.13886621618798
22,94,11267,3952,1,92.70520269868564
18,83,1652,2848,1,74.57301645924925
43,55,4962,1851,3,114.88916559219743
24,60,4628,2876,2,93.39525949010378
42,67,7318,1786,1,80.60006759164253
29,95,810,3602,2,97.64166494003939
50,86,15430,2891,3,128.87745374956307
28,75,5231,3531,1,77.75959844596662
38,57,11014,2994,2,92.41033540938452
37,98,11565,3326,3,138.51303528352125
41,56,9742,1631,2,105.27745628018685
52,74,16919,2901,3,125.88485878190303
30,61,11032,3090,2,106.6857717830832
22,77,15063,1589,2,106.36193403162201
18,90,603,1772,2,90.07507228349294
58,81,9638,3022,1,75.46092126606808
49,91,4222,2095,1,82.00977432630573
20,80,1123,2250,1,78.82381885147832
35,68,8199,2499,3,119.81644153068316
53,88,7576,1661,3,118.95930968791532
37,71,15238,3925,1,85.05970470185721
46,65,5757,2086,3,111.97648888479551
57,92,12161,2739,1,83.30212561627768
39,67,6572,2742,2,86.85474845530489
47,61,12145,3785,2,107.02373492417793
47,69,18928,3096,1,83.21638372223892
57,99,4039,2147,1,66.22239860578156
18,86,8940,2842,1,86.6285329851972
53,59,15409,3644,1,78.34909121154409
39,56,12639,1510,1,84.58166280552662
27,95,16330,2759,1,89.05771277397997
19,82,13219,3258,1,76.56064145499016
43,82,18872,1739,1,88.8941270269017
31,91,10937,1601,1,84.88270565670527
31,58,8943,2499,3,124.48456700851949
26,57,3025,3291,3,120.74254690036095
53,52,4357,1946,2,86.37516454479548
40,93,4947,3045,1,78.59039026961237
51,53,6154,1952,3,116.41088612675493
57,89,16292,1636,2,112.04022884266912
39,54,12449,1707,1,77.10879524308669
39,63,10341,1670,1,83.59587780978084
39,82,13470,3440,2,101.22810943255372
22,68,9347,2448,3,116.26316521709128
34,66,13518,3765,1,82.56251721157078
30,76,5371,2764,3,120.56973945745668
50,58,18069,2673,3,131.70085723526947
33,55,2096,2156,3,114.56827029339632
41,84,4493,2869,2,95.22377567209317
47,84,4153,3634,1,77.22775599561638
44,59,2298,2431,3,118.5729154054496
54,99,8636,1540,3,118.33154927442777
37,53,12934,3036,1,87.76188396859324
48,65,19576,3944,1,82.46979243569305
42,67,1117,2504,1,80.03430093003176
30,61,11838,3483,1,80.0169845134281
43,94,3691,3468,1,78.16067789131016
55,98,6663,1745,3,110.15993108332242
49,67,10472,2124,1,78.62425164040852
58,63,1915,1563,1,76.24272590075523
31,91,3111,3964,1,80.83638812213341
22,70,2622,2413,2,94.21232921925986
25,98,1341,3533,2,105.04593130783661
37,86,17306,2670,2,104.0645549919476
56,50,11321,1545,2,100.93186602551187
45,69,15836,2488,3,126.6195083365249
41,85,1542,2339,2,94.78262583137055
36,76,16835,3026,3,129.48865681904732
56,77,8931,3193,1,78.00607107047695
52,62,15351,3779,1,85.32099914764949
51,91,11649,2345,3,113.19892709545672
27,81,10906,3805,3,121.54613527329938
42,66,6816,2796,2,97.06040261730483
30,79,3353,2488,3,112.03569883521295
47,85,9694,3689,3,114.9136795776701
58,51,19149,1981,1,83.83975525591846
36,82,7219,3369,1,78.37153738591614
51,73,2396,3997,3,117.91871646208781
30,58,15305,1620,1,93.80063080841308
48,84,13112,3996,3,119.68211792001753
22,60,5905,2684,3,116.11431830805209
59,61,13958,3792,1,94.3955772591698
59,92,15976,3406,2,97.02122240976234
38,63,9370,2976,2,98.79631460520189
37,96,6226,3371,1,83.51954867475173
29,89,15146,3273,2,106.7817430927984
18,61,2178,2844,2,97.86904949952992
40,57,7387,2506,2,106.52893508010922
44,89,13256,3150,1,85.34890369196397
31,97,15896,1583,3,135.02049470509877
35,85,212,3107,2,92.04809283161218
37,55,17561,1533,1,85.80669115954525
50,86,14418,2530,3,124.00552249593433
47,93,11980,3479,2,103.51461742317484
42,87,9472,2106,3,122.1254492185435
48,87,16816,1970,1,82.78800953298705
41,83,1120,1646,2,88.74846312308459
44,80,4338,3648,2,100.23066292420762
47,82,4478,3691,1,65.20295245123978
25,50,17580,3220,1,89.6111045106919
20,90,15067,2979,2,111.94387153910385
24,81,19874,2388,2,115.48683042163225
49,83,19123,2389,3,128.6907853570006
26,72,10971,2052,3,122.71826378969078
25,70,1879,3276,1,74.68259070708004
32,59,14110,2652,1,81.62031889724514
51,62,14424,2187,2,102.31848281033082
51,67,2548,3605,2,87.3651777163484
34,52,18106,2449,2,107.13440657514687
24,77,15503,3412,3,137.76669285193083
33,97,17229,1771,3,122.7826119320737
33,78,10607,2388,3,125.22338646837123
58,70,19330,1734,2,110.69177116121861
31,73,8452,3776,3,116.79604831182326
54,58,17514,1788,3,132.1691851945249
49,63,12896,3065,3,124.50108957346936
56,98,17411,3845,1,80.6588975668586
46,58,19522,3183,2,115.4987636568223
39,88,11689,3234,3,124.32719317285529
28,59,1026,3249,2,101.89037351084583
35,99,8694,3662,1,77.32833186328327
37,66,16336,2885,3,128.90637027214953
34,87,17039,2562,2,117.8394702688128
53,91,14623,3792,3,120.1903112478843
39,86,423,1724,3,115.57364589909972
45,96,13997,3679,1,90.26915821323509
47,61,4404,3933,2,90.82905831620104
26,90,18671,2297,2,106.51404710029894
56,97,19552,3387,3,127.44276488112719
41,63,2186,2648,1,73.26039188795133
18,83,10382,2255,3,125.50750029871492
55,50,9709,3265,1,78.70829678392418
49,76,11778,1654,1,82.53473496959013
53,98,1150,1873,1,73.61888183427267
20,52,7855,3430,1,93.2845732973008
41,57,15890,2287,3,123.47995236822835
19,82,13278,3740,3,123.1774571255847
29,78,3031,3964,3,112.26518845450876
27,57,7633,2554,2,106.15021464014352
31,61,19310,3645,2,120.79816634485785
58,63,15744,3140,2,103.19947542007237
47,74,79,1687,3,108.30627801836087
43,94,4363,3171,1,69.47195245011763
45,58,7428,2274,3,121.34715840118126
31,76,18225,1779,3,133.34778327296306
34,80,1478,2751,1,74.11537923323579
42,69,8088,3210,3,117.89934221821352
34,82,16563,3774,1,95.28476834540503
41,55,5564,2791,1,78.21803351421262
44,57,5225,2211,3,111.84969714739333
24,86,3999,2182,2,98.7636923362099
44,50,9245,3974,2,102.33148002526144
47,84,590,3735,1,72.65277144774358
31,63,90,3547,3,114.92736332536862
35,78,8593,1776,2,99.70912054921033
51,93,11915,3790,3,122.37439594687305
55,61,10767,2302,3,116.55752901446543
57,50,4754,1945,3,104.07786139886045
58,50,955,2347,3,105.01386441554646
52,66,12649,3340,1,86.70256909614986
25,82,4510,3387,1,81.16832297791886
21,58,18209,1658,2,119.03280142978329
47,85,6149,3533,3,125.02624728121548
52,60,2887,1592,2,86.38719180266816
37,76,17908,1740,2,103.67124003694016
20,65,16989,1522,1,95.80154625999201
19,90,15123,2510,1,89.65037751066463
50,51,233,3110,1,71.01319269108157
31,90,15844,2028,3,126.33659055022854
43,52,12611,3488,3,118.84970849554844
26,90,5404,2767,1,75.23987845947318
29,95,16280,3304,2,116.52908588053961
52,99,6552,3128,3,111.39372621409305
52,87,11987,3340,1,86.73415725637102
31,73,6832,2748,1,78.94168552305999
38,70,3288,1867,2,100.79857847896871
31,57,9510,2167,1,83.10588875028154
23,76,8990,2695,1,83.27524170156723
59,73,9368,2945,1,71.95054449915159
51,68,18317,2806,1,88.97297614714877
23,83,18435,3679,2,112.74624313776414
47,82,4092,2633,2,85.28667029666478
20,92,7716,3630,1,92.60936111488874
43,52,13471,3325,3,132.75864443942953
31,60,17680,2419,1,101.56993040032054
48,63,2717,2668,3,112.95812268675286
47,81,19531,3397,1,97.22546008457378
29,61,3901,2291,2,97.76004858165521
43,83,17204,1567,2,112.47628911292114
47,91,15010,3245,3,123.66540082701565
40,87,9725,3041,3,120.19617987406937
49,54,4399,3360,3,119.61820603673817
58,58,7912,3695,1,84.03755784193626
32,81,7604,3490,1,80.25832692945743
27,90,8794,3120,2,99.36856227877813
45,55,12295,2097,2,103.42569135822136
50,58,2983,2080,1,77.49681007933562
39,70,9818,3463,3,123.99626295166689
29,71,5755,2094,3,123.21513878051817
28,96,12285,1935,2,114.31312222305306
34,92,19601,2020,2,104.72260805696035
20,86,14143,3951,2,106.81615321196514
46,82,352,1980,1,64.85647061643819
38,54,6865,3226,2,102.87007733636318
43,55,18664,3128,2,114.32174100442366
46,60,5564,1951,1,64.39605189235647
59,73,16947,3794,3,124.90760078301454
51,65,2369,2554,2,84.92266484984128
18,95,11964,3894,2,110.21171001330107
22,91,7914,3922,2,107.4804560705015
40,73,1858,3177,2,97.46700766606811
41,66,12811,3426,1,74.6011065294151
42,51,11652,3147,1,85.73090601875047
31,83,11282,3389,1,77.40088790589353
37,53,2690,1834,2,94.8383204412921
33,77,14717,2061,2,107.40697228394845
37,70,14216,2574,2,108.3244813571586
43,85,12591,3159,3,125.83465107013286
30,99,13541,1800,1,91.04339243480078
33,72,14544,2904,3,122.60440285642096
38,64,11474,2265,1,75.22163860567369
46,84,15220,1810,2,95.39906025014035
42,81,6586,3866,3,116.7194395716164
55,93,3057,2821,3,111.59187185229636
37,58,11093,2667,1,82.8863204836419
23,76,17053,3358,2,120.16405178079518
25,68,4542,2338,3,110.84515609523177
56,86,10034,2905,1,84.91142544468917
57,70,17118,2373,3,130.87889151977123
26,76,15260,2159,3,124.71753970405956
52,57,5870,3887,3,115.39297527844154
22,68,11089,1842,1,80.7664897753853
38,72,9996,3241,2,103.821843957436
20,50,11489,1869,2,103.39439193874924
25,69,10682,1847,1,85.53814087922902
49,94,1079,2968,1,72.04675417467797
39,67,11821,2736,3,130.40079153581837
50,56,16792,2495,1,86.51646435827193
25,99,15640,3012,1,99.04240897637852
51,63,13140,3378,2,104.29968840363547
30,80,11629,3529,3,124.7867923316799
32,85,10802,1923,3,117.65696813670274
22,64,9367,2330,1,84.86094235501118
58,66,13134,3168,2,101.87277922554725
57,81,14934,2768,3,129.3025399291538
44,54,3984,3300,1,68.86021604192604
25,81,142,2016,1,63.88401653390319
46,59,10841,3533,3,119.65644883496866
20,73,12416,3914,2,107.99925859894941
20,52,11674,3735,1,87.06639633215362
59,99,7841,1810,3,117.98716978955476
48,80,18813,1922,2,107.44044625157281
18,57,14312,3636,2,118.1123355857345
49,58,4797,2778,2,87.30738535620635
33,50,5087,3311,3,118.82267890890053
18,68,9073,1831,1,80.40873897999698
23,64,9108,2907,3,122.62940962239378
23,62,8555,1959,1,86.88701052663056
50,72,18238,2016,2,105.27900511422227
18,68,19384,3118,1,101.85404091460116
59,84,14034,1774,1,79.70159977486284
26,87,2898,3438,2,101.72835087294595
51,56,231,1626,2,99.74211251826235
33,56,9556,3597,1,81.23752320167627
58,98,1011,2771,3,106.42826414972721
34,80,11552,2841,3,129.65915176157426
45,95,14622,2347,2,102.83300277202686
42,71,12087,1595,1,85.4007634306166
21,75,19858,3594,1,87.8311015847705
25,64,7771,2062,2,109.0888382561926
54,68,6316,2750,1,68.7229874631676
55,65,16517,1565,2,105.81271577287774
52,79,6995,2793,1,85.73287179688963
28,86,3270,2601,3,118.90442828308676
35,94,5478,2879,3,117.41811810573077
55,70,818,2649,2,87.85107493239012
47,64,3510,2939,1,82.15902601327016
50,88,9972,2296,3,123.9667794924478
22,91,12036,2414,1,90.93774658059291
32,85,15905,3244,1,90.88055995399604
48,62,16064,1812,2,107.35163738151081
56,85,6196,3764,2,93.2441343268034
52,96,15186,3095,1,90.62154505521093
28,87,13372,2327,3,122.88108805432203
35,67,5303,2600,2,97.90082251937648
37,81,18054,2905,2,107.65670494536184
47,56,10076,3395,3,118.8536745591684
32,77,13045,2495,1,83.13791059812527
48,93,3550,2303,3,112.40695282028348
19,88,5267,1582,1,82.18440865671472
54,99,3483,3404,2,95.40707009324787
32,87,2060,3050,1,69.49039858749406
46,51,14392,2133,1,81.78844635630806
59,67,3210,1860,1,74.57911248135028
57,66,6601,2372,2,83.834209950916
32,92,17651,1633,3,136.37174358138222
23,88,6625,2964,2,102.90374022510915
54,75,12915,1645,3,125.84276753676703
49,93,1271,1566,1,72.72351333187733
44,66,15303,3455,3,127.71638764337243
31,91,17554,3906,2,116.09387726740917
51,54,17323,2369,2,112.28664931353077
44,69,17381,2836,3,133.6089325217407
30,69,3170,3241,1,72.36549350319628
19,89,18712,2258,2,112.40317884367082
44,64,4119,3735,1,79.34631148969567
45,74,11965,2284,2,98.87085957336083
58,89,9353,2224,3,113.52357532227178
33,99,12730,2286,2,99.86746862932938
37,58,6744,2613,1,79.70043940530965
44,82,997,2811,2,90.31229819562321
33,80,15738,3702,1,89.01680854122489
52,62,16515,3349,1,86.9306153043034
18,91,4012,2715,1,90.23415573801746
43,60,14691,3781,1,82.77236372404637
48,78,15396,2695,3,121.63966289600427
21,50,12166,3037,2,106.14703974306236
29,84,2477,1691,3,119.2926596498422
27,94,7844,3234,3,127.84735103929675
22,56,15761,2170,1,94.3952303594346
57,78,14564,2148,3,127.07211531230564
54,93,12267,2471,2,111.46816392902043
49,54,8197,3107,1,74.72282132527148
23,78,14607,2502,2,111.83047351597604
48,62,2323,2393,3,114.78148904662153
23,55,2366,2573,1,75.53485581985184
34,96,6387,3056,3,118.67246517710856
31,77,9346,1888,3,118.64330536519432
25,74,3488,2925,2,96.80765487195983
46,61,5729,2819,2,97.44774792759237
39,77,19077,3594,3,124.369167496388
20,78,17299,3814,3,126.22953733569
39,68,7678,2610,3,113.99802614318538
51,98,5071,2516,3,120.75660669077253
32,60,17067,3529,2,111.9868241498796
23,73,1567,3470,3,123.23595206809547
32,68,1115,3094,1,82.35289543500797
33,58,14629,2137,2,109.20952468640625
20,53,7488,2162,1,80.31708513896743
22,70,2968,3966,3,117.4100324717848
33,51,8926,2222,3,122.6122097163171
28,99,18943,2389,1,102.25495926630126
53,59,12674,2539,3,115.6577847051126
38,76,14437,2909,2,111.64007772141609
35,94,5298,3265,1,79.60296118012721
46,83,4746,1843,3,114.13920792702604
22,93,8503,2811,3,127.20421797339529
54,71,14606,3934,2,99.32644724555477
39,80,14121,3202,2,102.12534807652015
56,82,4000,2584,2,83.46392892552626
35,95,10851,3960,3,126.83151414444364
38,90,16105,2434,1,81.60164528067656
57,96,12165,2734,1,71.12821958260248
24,53,4390,3047,3,123.14542481354148
24,50,340,3413,2,91.36454525202302
57,60,9907,1524,2,96.22001402973322
49,87,1565,3812,1,61.90470480846905
42,54,892,1789,1,67.83615100098844
24,91,8747,2283,1,80.42722973879106
36,62,14120,2345,3,124.13307600117137
49,86,15033,2385,3,129.7738490335008
21,53,11132,1545,1,90.16116494809334
18,74,18408,1676,2,112.90107841547619
54,52,18989,1679,3,132.0811666516394
37,93,1809,3424,2,99.28008220996519
48,54,7004,2852,1,70.89580023974533
30,60,1708,3956,3,122.44855980644122
40,68,804,1798,2,92.3628646530732
35,83,11502,1709,2,104.39136867010019
37,53,5014,2223,1,79.20738292088103
52,61,19634,1828,1,78.80394537623218
33,75,19499,1805,1,93.99065427049622
30,52,19820,3290,1,92.47623565946716
18,82,8075,1506,1,90.34868981231433
22,72,1618,2402,1,77.49148798720304
46,53,13309,2291,3,116.59959405392581
36,98,3828,1823,1,80.52168795416762
44,71,2365,1559,2,89.53577953585875
21,79,18866,2730,1,94.79429450608487
51,81,1352,3094,1,71.81273679705168
42,81,12981,1568,3,130.06578740670545
49,99,17823,3254,1,78.52648824391947
28,98,16981,2246,3,130.37659198072555
23,65,10466,2810,3,131.96187778452202
47,98,12500,3735,3,126.24165932208916
56,91,17822,3755,3,128.84275611599347
19,74,8769,3843,1,87.01606003353895
42,72,5558,2162,1,71.27336403244554
23,79,1506,3826,3,126.20307079192105
54,74,11458,3004,3,120.14758699661253
53,53,16083,2915,2,103.948754693153
50,71,15932,3920,2,95.53383400416574
42,92,13699,2178,2,104.59035805369784
45,99,11480,2011,2,95.95920072528521
31,71,13856,2213,3,117.05942140868255
29,62,10173,2286,2,99.1818603452116
54,54,8860,3875,2,93.89962364625124
36,96,16868,2210,2,108.02010898676207
41,52,2218,1991,3,117.39821575112009
48,75,15328,3154,3,124.32858003479262
21,63,14372,1985,2,106.85594297141911
27,73,294,1936,2,99.67024979727427
48,89,8501,2305,3,121.40159726539036
56,97,14942,2936,1,90.2254929399872
19,65,5065,2175,1,87.6183454521386
50,78,4966,2464,3,108.80819002206096
19,93,11464,3031,1,93.556069007221
56,55,1179,2063,2,87.49755731866138
25,97,1224,2335,1,70.17523244969485
53,74,15133,3148,1,77.98502421196828
35,63,17870,1951,3,132.89470631967077
20,80,1935,2709,3,119.8604605583843
49,62,18052,3606,3,137.2183611073555
18,50,1470,3092,3,118.53107162685572
35,79,16974,3730,3,136.34330143411788
21,56,6504,2546,1,76.86096023239209
54,79,3511,3322,1,78.3256478429036
22,50,3564,3945,1,70.28497906052559
49,93,2366,2925,1,79.26194286227704
29,64,13424,2172,3,126.944149225282
20,91,16039,2991,1,86.55964687385078
37,51,8937,1766,2,100.84216796151708
53,94,2537,1658,3,111.15236665943318
48,92,11867,2792,1,79.27868134978416
42,90,7135,2688,2,92.95895950857262
35,85,9565,2478,1,73.47539797038726
38,95,13726,3336,1,84.86361664504062
54,83,9498,3285,2,98.43483758500392
18,51,3341,2140,3,125.91122577162865
39,74,1346,2997,3,123.31476258903216
35,99,10411,3585,3,118.35484775904492
31,60,11270,3341,2,108.61970861655239
18,73,7770,3252,1,84.8168527336961
35,65,11175,3164,3,123.43070893912562
45,53,13377,2749,1,84.57611739885223
33,73,18619,1736,3,127.24261034284486
26,91,12226,2910,2,110.37473783139367
49,70,13960,1612,3,130.02805710825044
19,64,19671,2723,3,130.30972910449762
43,57,13495,2909,3,121.57334407836409
35,63,9418,3761,2,94.40551290975591
42,85,6124,1890,3,119.68231490548028
47,51,19129,2013,1,88.81749449833416
23,96,790,3895,2,101.93698024173818
58,57,4769,3462,2,99.87500259835345
51,77,6281,3338,3,123.09485925959619
43,79,10644,1845,3,112.919036244813
50,53,11127,2499,1,81.73031127804462
55,88,13381,2230,2,95.18753993809278
21,66,4742,3012,3,121.4246745343327
46,55,1716,1783,2,87.62037922217152
23,59,11072,2196,2,104.22014365485295
59,56,3731,3776,1,76.24611036657714
44,53,4155,1929,2,91.18630089791442
19,70,11752,3770,3,127.37427145316391
34,55,9479,3889,2,101.35339182646567
57,73,18180,3874,3,129.30115336801384
42,93,7504,2842,3,116.68861570877381
27,98,19335,2799,3,134.39729989675655
57,57,4109,2962,3,109.14220266609763
52,67,4847,2988,2,98.73370618531271
53,91,7462,3311,2,106.8645731058224
56,59,19327,1501,3,119.40118374287312
45,57,6058,2575,2,88.16987607343043
29,91,11735,3797,3,127.27003938125426
21,61,16244,2717,2,114.86494444088515
41,78,6409,1878,1,74.67438581092554
24,59,12744,1560,2,101.61237708631853
54,81,10241,3988,3,122.69402404983121
24,91,4632,2943,1,80.32997477109194
54,79,3805,2745,2,90.62417733549128
59,86,2989,3155,3,106.1238781757197
55,51,5608,2042,2,86.15299112352366
35,95,7241,2149,1,75.77895582645786
31,57,992,2562,3,122.55586389028318
27,91,8040,1928,3,127.73697554377603
45,80,8107,3209,1,80.43101705928925
57,99,3241,2963,3,113.30460673960073
46,98,2068,3024,1,80.26564722830294
38,63,6099,3284,2,102.47003816385025
43,78,5681,2389,1,79.2160647118743
53,84,19825,2904,1,89.83787785599766
31,63,3363,2287,2,89.52859656484819
51,92,3674,3555,1,74.15343462055583
33,65,1205,2971,1,68.44841160373743
48,90,4158,3740,1,70.08394109062635
31,68,18472,3901,1,94.7612552496328
38,72,7458,1778,3,125.3306240861778
41,70,3606,2628,1,80.15360995524298
40,98,14525,3373,3,133.34536586350777
27,93,11171,3976,2,103.39698686277102
38,91,8257,2794,3,115.3961481987718
34,72,12206,2095,3,134.58061469018372
50,98,555,3950,2,89.048103401698
